2025-06-06 17:15:39 - INFO - Logging is set up.
2025-06-06 17:15:39 - INFO - 训练配置参数:
{'seed': 42, 'epochs': 1000, 'batch_size': 5, 'num_classes': 2, 'learning_rate': 0.001, 'dataset_path': './datasets/LA', 'log_path': './result/SAM3D_VNet_SSL/LA_16_SemiSupervised_V14_1/Training.log', 'pth_path': './result/SAM3D_VNet_SSL/LA_16_SemiSupervised_V14_1/Pth', 'tensorboard_path': './result/SAM3D_VNet_SSL/LA_16_SemiSupervised_V14_1/Train', 'continue_train': False, 'multi_gpu': True, 'training_label_num': 16, 'training_unlabel_num': 64, 'label_bs': 1, 'unlabel_bs': 4, 'consistency_weight': 0.3, 'pretrained_weights': None}
2025-06-06 17:15:40 - INFO - 使用 2 个GPU
2025-06-06 17:15:40 - INFO - 模型总参数: 88,863,493
2025-06-06 17:15:40 - INFO - 可训练参数: 88,863,493
2025-06-06 18:19:03 - INFO - Epoch 166/1000, Loss: 0.2071, Dice: 0.1935, MSE: 0.0456
2025-06-06 18:19:25 - INFO - Epoch 167/1000, Loss: 0.1958, Dice: 0.1840, MSE: 0.0393
2025-06-06 18:19:48 - INFO - Epoch 168/1000, Loss: 0.2472, Dice: 0.2352, MSE: 0.0399
2025-06-06 18:20:11 - INFO - Epoch 169/1000, Loss: 0.2006, Dice: 0.1891, MSE: 0.0385
2025-06-06 18:20:33 - INFO - Epoch 170/1000, Loss: 0.1745, Dice: 0.1619, MSE: 0.0420
2025-06-06 18:20:56 - INFO - Epoch 171/1000, Loss: 0.2013, Dice: 0.1872, MSE: 0.0472
2025-06-06 18:21:19 - INFO - Epoch 172/1000, Loss: 0.1972, Dice: 0.1840, MSE: 0.0441
2025-06-06 18:21:41 - INFO - Epoch 173/1000, Loss: 0.2327, Dice: 0.2217, MSE: 0.0369
2025-06-06 18:22:04 - INFO - Epoch 174/1000, Loss: 0.2047, Dice: 0.1927, MSE: 0.0398
2025-06-06 18:22:27 - INFO - Epoch 175/1000, Loss: 0.1817, Dice: 0.1691, MSE: 0.0421
2025-06-06 18:22:50 - INFO - Epoch 176/1000, Loss: 0.1696, Dice: 0.1573, MSE: 0.0411
2025-06-06 18:23:13 - INFO - Epoch 177/1000, Loss: 0.1921, Dice: 0.1780, MSE: 0.0470
2025-06-06 18:23:35 - INFO - Epoch 178/1000, Loss: 0.1602, Dice: 0.1466, MSE: 0.0453
2025-06-06 18:23:58 - INFO - Epoch 179/1000, Loss: 0.1700, Dice: 0.1580, MSE: 0.0402
2025-06-06 18:24:21 - INFO - Epoch 180/1000, Loss: 0.1539, Dice: 0.1392, MSE: 0.0490
2025-06-06 18:24:22 - INFO - 模型已保存至: epoch_180.pth
2025-06-06 18:24:45 - INFO - Epoch 181/1000, Loss: 0.1730, Dice: 0.1594, MSE: 0.0453
2025-06-06 18:25:07 - INFO - Epoch 182/1000, Loss: 0.1753, Dice: 0.1620, MSE: 0.0443
2025-06-06 18:25:30 - INFO - Epoch 183/1000, Loss: 0.1578, Dice: 0.1444, MSE: 0.0445
2025-06-06 18:25:53 - INFO - Epoch 184/1000, Loss: 0.1498, Dice: 0.1367, MSE: 0.0435
